CustomerID,FirstName,LastName,Email,PhoneNumber,Address,City,State,ZipCode,Country,Age,Gender,CustomerID,Product,Price,Quantity,PurchaseDate,CustomerID,PageVisited,VisitDate,CustomerID,Campaign,InteractionDate,Outcome
f23a8d1f-c923-4686-9fcc-793e869186e1,Farhan,Bhandari,navyaramanathan@gmail.net,3556534508.0,"666
Savant Marg",Aurangabad,Maharashtra,40080,India,49.0,Female,123.0,Camera,188.21,3.0,2023-10-29 11:16:12,60,Home,2023-11-01 10:50:15,243.0,Social Media,2023-12-20 08:44:51,Converted
b26daa55-ab34-4912-baac-2a37b41a3d51,Hrishita,Sood,lankavivaan@gmail.org,3292781951.0,"87
Dhar Path",Nagpur,Maharashtra,40001,India,29.0,Male,124.0,Jacket,219.72,2.0,2023-06-19 08:42:29,60,Contact,2023-06-13 05:22:58,243.0,Direct Mail,2023-12-19 15:19:38,Opened
1507de05-bc97-4ff1-9d84-da06cb518848,Prisha,Lanka,zachariahromil@gmail.org,5279913780.0,"13/90
Sarna Ganj",Aurangabad,Maharashtra,40080,India,20.0,Female,124.0,Camera,927.6,3.0,2024-02-20 13:47:33,60,Contact,2023-06-14 12:10:36,244.0,Email,2023-07-18 05:10:19,Opened
fac1114a-7eae-4aba-ae2e-00611e66e620,Shray,Kalla,jiya50@gmail.org,4163734189.0,"H.No. 501, Bhattacharyya Circle",Pune,Maharashtra,411021,India,78.0,Male,125.0,Watch,788.5,1.0,2023-10-17 04:28:51,60,Contact,2023-06-16 23:56:47,244.0,Email,2023-12-04 22:30:03,Clicked
fa0b2bd0-da59-4a7a-a4c6-b9484491f0ab,Tiya,Buch,indrajitbedi@gmail.com,2239657510.0,"56/138
Bora Ganj",Pune,Maharashtra,411021,India,85.0,Female,125.0,Headphones,110.34,1.0,2023-10-11 07:47:04,60,Contact,2023-09-05 04:23:37,245.0,Email,2023-11-12 12:05:59,Clicked
6617b4f4-d738-44f3-8f3f-1b758b481f89,Miraya,Bora,gsankar@gmail.org,2178648829.0,"30/23, Barad",Nashik,Maharashtra,45021,India,64.0,Male,125.0,Watch,581.44,1.0,2024-01-27 03:18:28,60,Contact,2023-06-08 00:09:53,246.0,Direct Mail,2023-10-12 03:05:06,Unsubscribed
70bfc590-ef2a-4760-b5d4-aa7151de2572,Madhav,Handa,divyanshchakraborty@gmail.net,5987247999.0,"30, Reddy Ganj",Nashik,Maharashtra,45021,India,38.0,Male,125.0,Jacket,520.35,2.0,2024-04-25 11:02:28,60,Contact,2024-04-11 11:08:29,246.0,Direct Mail,2023-06-25 01:06:05,Converted
8514ab87-aa58-4ec7-becb-abc0baffdb16,Alia,Goel,manikyasoni@gmail.com,1186423164.0,"H.No. 522
Zachariah",Nashik,Maharashtra,45021,India,35.0,Female,125.0,Laptop,214.01,1.0,2023-07-07 13:32:03,61,Special Offers,2024-02-24 09:06:33,246.0,SMS,2023-09-18 09:45:47,Clicked
47fe923d-14c2-4e9f-aef1-ba74837e7477,Yuvaan,Sama,surrhea@gmail.net,8478416376.0,"23
Sodhi Path",Aurangabad,Maharashtra,40080,India,69.0,Male,126.0,Laptop,417.21,3.0,2023-11-07 20:49:16,61,Special Offers,2024-03-23 06:42:05,247.0,SMS,2024-01-09 03:13:38,Unsubscribed
3ee7833d-207c-491b-8497-559c53a05f9d,Pihu,Chander,msundaram@gmail.com,3985875581.0,"83, Gara Nagar",Pune,Maharashtra,411021,India,76.0,Female,126.0,Shoes,226.74,1.0,2024-02-15 06:33:39,61,About Us,2024-02-21 02:42:25,247.0,Social Media,2023-07-23 08:36:46,Opened
6decc0af-3ef4-41f3-ac14-25a9138b3569,Adira,Hora,aayush93@gmail.com,9179404119.0,"07/12
Bhagat Nagar",Nagpur,Maharashtra,40001,India,29.0,Male,126.0,Watch,214.17,3.0,2023-09-16 14:42:26,61,Products,2023-09-10 17:57:41,247.0,Email,2023-10-05 04:23:24,Converted
195960a8-3f8e-4253-998e-33ea26345203,Renee,Chatterjee,maharajsaira@gmail.org,7231279915.0,"08/398, Rama Chowk",Nashik,Maharashtra,45021,India,67.0,Female,126.0,Headphones,790.7,2.0,2023-12-18 19:54:11,61,Products,2023-11-19 09:06:53,249.0,Email,2024-01-12 23:00:57,Clicked
d55a5497-e4e3-46de-b80a-3138948a4595,Krish,Chandran,adira07@gmail.net,6911062333.0,"45
Malhotra Marg",Nashik,Maharashtra,45021,India,73.0,Female,127.0,Camera,586.95,2.0,2023-11-04 19:48:15,61,Products,2023-10-22 21:07:28,250.0,Direct Mail,2023-08-24 06:50:24,Clicked
56c06cf1-51d6-43e9-b8f7-e97d3b2b4692,Anay,Chatterjee,hraju@gmail.com,8823101153.0,"514
Gopal Path",Aurangabad,Maharashtra,40080,India,41.0,Female,127.0,Shoes,610.9,2.0,2024-04-15 06:39:46,62,About Us,2024-01-04 19:15:39,251.0,Social Media,2023-09-30 05:09:07,Clicked
f133c75d-0fbc-4d68-8704-349dab2e807e,Indranil,Soman,nakulwalia@gmail.com,8323309269.0,"81, Ghosh Road",Aurangabad,Maharashtra,40080,India,58.0,Male,128.0,Shoes,324.84,1.0,2023-06-28 08:15:26,62,Home,2023-07-16 05:07:06,253.0,Direct Mail,2024-03-10 15:12:56,Converted
5d3be5ff-08a6-4107-8772-c3fe766cbf99,Jivin,Rastogi,tdora@gmail.org,3602633741.0,"242
Sarma Street",Nagpur,Maharashtra,40001,India,71.0,Male,128.0,Watch,532.04,3.0,2023-08-19 16:06:22,62,Products,2023-07-28 23:07:22,253.0,Direct Mail,2023-09-12 20:27:07,Converted
d43cc282-0e69-4e61-95ac-9af8e50e5cf2,Yasmin,Doshi,manikyaganesh@gmail.com,888555127.0,"20
Bedi Street",Nashik,Maharashtra,45021,India,20.0,Male,128.0,Shoes,266.12,1.0,2023-07-02 01:12:40,62,Special Offers,2023-07-01 19:48:03,254.0,Direct Mail,2023-12-09 19:55:03,Unsubscribed
180f1a4e-53f9-488d-8cf6-ae7ea1593f8b,Piya,Rout,janimiraya@gmail.org,9835867346.0,"76
Apte Road",Aurangabad,Maharashtra,40080,India,33.0,Female,129.0,Headphones,107.76,3.0,2023-12-15 19:30:35,62,Products,2023-07-22 14:52:44,254.0,Social Media,2024-02-27 11:35:14,Opened
df4e41d3-4032-40ad-ac1a-c89a06c72261,Nayantara,Rattan,chauhanzeeshan@gmail.org,5967935510.0,"55/72
Shere Road",Pune,Maharashtra,411021,India,48.0,Female,130.0,Shoes,989.02,2.0,2023-06-26 12:06:18,62,About Us,2024-03-29 05:21:04,255.0,Direct Mail,2023-06-20 09:45:33,Converted
c1ccf4c9-4fcc-4764-9977-0419998c3bde,Madhav,Lanka,choudhryriaan@gmail.org,2502899067.0,"872
Walla Street",Aurangabad,Maharashtra,40080,India,64.0,Female,131.0,Watch,760.32,2.0,2023-10-12 00:51:40,62,Contact,2023-08-18 05:11:50,255.0,Email,2023-05-16 15:35:05,Opened
27f6ee36-5e29-484f-ab8a-cdd48b962091,Zain,Reddy,aarav74@gmail.net,346983251.0,"900, Gandhi Nagar",Nagpur,Maharashtra,40001,India,30.0,Female,132.0,Smartphone,362.92,1.0,2024-03-26 13:52:09,63,Products,2023-07-30 22:24:27,255.0,Direct Mail,2023-09-13 04:02:56,Unsubscribed
9c7316c3-918e-44e3-aaef-3b00975c707b,Ayesha,Sengupta,iyermadhup@gmail.com,1145064853.0,"05/932
Kara Street",Nagpur,Maharashtra,40001,India,61.0,Female,133.0,Shoes,492.22,1.0,2024-04-06 17:59:54,63,Contact,2023-06-05 06:48:41,256.0,Social Media,2024-04-21 23:30:58,Unsubscribed
963dbc0a-6ac2-4194-9590-900f1ab1361b,Mannat,Buch,esingh@gmail.net,1686947654.0,"H.No. 834
Hayer",Nashik,Maharashtra,45021,India,81.0,Male,133.0,Watch,138.12,1.0,2023-07-23 02:12:00,63,Contact,2024-01-14 02:42:55,256.0,Direct Mail,2024-05-11 02:26:33,Converted
5a438b78-303b-418f-adeb-a52c229bdfe1,Aaryahi,Karpe,yakshit74@gmail.org,2049552307.0,"H.No. 587
Srivastava Ganj",Nagpur,Maharashtra,40001,India,25.0,Male,133.0,Laptop,967.93,3.0,2023-05-29 21:35:10,64,Home,2024-01-07 17:08:14,257.0,Direct Mail,2023-12-09 14:34:25,Converted
dea112ec-8bb2-4459-a7ef-f51f1697083b,Armaan,Gola,tbumb@gmail.net,1850058264.0,"H.No. 59, Shere Ganj",Mumbai,Maharashtra,4065,India,73.0,Male,133.0,Headphones,679.55,1.0,2023-07-10 17:56:13,64,Special Offers,2024-04-09 14:05:31,258.0,SMS,2023-12-02 00:43:47,Clicked
b1b8016b-d51d-429e-8b7e-b620122f9e7a,Jhanvi,Sem,abal@gmail.org,1483921171.0,"H.No. 191
Malhotra Zila",Nagpur,Maharashtra,40001,India,79.0,Male,133.0,Laptop,620.5,1.0,2023-07-19 19:59:10,64,Home,2024-01-27 06:56:11,259.0,Social Media,2023-09-23 18:18:15,Clicked
12bd508f-2c9e-42bb-86d4-1633c0d55987,Navya,Malhotra,tiyasur@gmail.org,2233525270.0,"55/514, Grewal Marg",Pune,Maharashtra,411021,India,81.0,Female,134.0,Laptop,375.23,1.0,2023-08-22 12:33:34,65,Special Offers,2023-07-19 00:51:56,259.0,SMS,2024-04-20 12:32:57,Converted
de051ef8-d8c1-4506-bf22-972d1853271f,Samaira,Deshmukh,zoyaupadhyay@gmail.net,5633595510.0,"288, Kumar Ganj",Mumbai,Maharashtra,4065,India,66.0,Female,134.0,Headphones,195.68,3.0,2023-11-21 09:36:00,65,Products,2023-09-18 19:25:39,259.0,Social Media,2024-04-14 07:03:24,Unsubscribed
ab9fa75b-ea12-4879-adf7-6d3c7672a132,Kismat,Soman,miraanramakrishnan@gmail.com,7410009562.0,"87/48
Rajan Marg",Nashik,Maharashtra,45021,India,29.0,Male,134.0,Watch,521.42,3.0,2024-03-31 21:22:44,65,Special Offers,2023-09-21 16:09:09,260.0,Social Media,2024-03-27 09:39:48,Converted
ba2ca11e-a5e9-4bf4-981b-561c9ffbe389,Miraan,Soni,fravi@gmail.org,6720725014.0,"H.No. 14, Hayer Chowk",Nashik,Maharashtra,45021,India,73.0,Female,134.0,Shoes,383.51,1.0,2023-07-11 22:07:05,66,Contact,2023-10-17 17:29:34,260.0,SMS,2023-06-26 16:25:14,Opened
30d22ec7-816e-4f09-ba78-5039c4c91e46,Dharmajan,Char,akarshjohal@gmail.org,4338154538.0,"076, Bhargava Street",Aurangabad,Maharashtra,40080,India,85.0,Male,135.0,Camera,170.74,3.0,2023-09-21 14:50:43,66,Home,2023-10-03 10:27:44,260.0,SMS,2023-10-01 04:27:16,Clicked
2e5e4d17-53be-4311-81f3-ef3a7b67539f,Misha,Bava,baradshlok@gmail.com,8261432439.0,"251
Khatri Road",Aurangabad,Maharashtra,40080,India,46.0,Male,135.0,Shoes,794.15,3.0,2023-07-22 00:28:21,66,Home,2023-12-02 23:22:01,261.0,SMS,2024-03-18 10:47:04,Converted
45a7aab4-3449-4d34-bc73-e0baea9c919d,Elakshi,Sheth,ereddy@gmail.com,205443839.0,"42
Sem Path",Mumbai,Maharashtra,40215,India,46.0,Male,135.0,Laptop,96.06,1.0,2023-06-25 01:17:42,66,Home,2023-10-21 06:39:09,261.0,Social Media,2023-06-13 09:12:57,Unsubscribed
f3ddf136-edfb-434d-a68c-ab122ac92dad,Hazel,Sama,kuruvillaritvik@gmail.com,4917409088.0,"H.No. 12
Bhatti Chowk",Nashik,Maharashtra,45021,India,33.0,Female,135.0,Camera,812.62,3.0,2023-07-27 22:59:08,66,Contact,2023-07-06 11:30:49,261.0,Social Media,2023-05-26 19:47:20,Opened
739745cd-b4e0-48f3-b2ef-5e6fd1715f3d,Jayesh,Rattan,divijdoctor@gmail.net,8905583231.0,"H.No. 922
Mani Chowk",Aurangabad,Maharashtra,40080,India,27.0,Female,136.0,Laptop,782.17,3.0,2024-01-25 21:40:30,66,Contact,2023-08-30 08:46:50,262.0,Email,2023-08-08 11:17:23,Converted
fa02d755-5f1a-420b-a985-1088785b6c14,Neysa,Chadha,loyalnayantara@gmail.com,4923412264.0,"75/131, Roy Street",Nagpur,Maharashtra,40001,India,74.0,Male,136.0,Camera,110.95,3.0,2023-10-04 10:45:24,66,Products,2023-05-31 05:22:23,262.0,Social Media,2023-11-08 03:52:52,Opened
1bb2e1c6-85b8-467c-b988-2616dff0d4bf,Uthkarsh,Wason,kashviramaswamy@gmail.com,6595912138.0,"48/589
Ganesh Chowk",Nagpur,Maharashtra,40001,India,88.0,Female,137.0,Camera,51.02,1.0,2023-11-04 05:45:19,66,About Us,2024-04-03 07:42:20,262.0,SMS,2023-10-01 15:03:06,Clicked
cb2759aa-a4bc-42f3-a14a-1df6522102bb,Veer,Kibe,divanbiju@gmail.org,5221755801.0,"094, Kar Path",Pune,Maharashtra,411021,India,24.0,Male,137.0,Shoes,50.39,1.0,2023-12-05 11:13:40,66,Products,2023-06-04 19:30:32,263.0,Social Media,2023-11-20 21:10:37,Opened
fec07076-3e11-4e95-ae4a-e65a680ee5ac,Heer,Edwin,ishaan80@gmail.org,2997342735.0,"68/034
Brar",Pune,Maharashtra,411021,India,30.0,Female,137.0,Smartphone,375.59,1.0,2023-09-17 12:10:46,66,Products,2023-09-08 02:57:33,263.0,SMS,2024-03-05 12:45:02,Opened
63b19a1c-08db-4375-9ba5-864a28803b67,Saanvi,Dubey,dayalyuvaan@gmail.org,613336656.0,"08/366
Mammen Chowk",Aurangabad,Maharashtra,40080,India,41.0,Female,137.0,Shoes,722.27,3.0,2023-07-16 01:49:21,67,Special Offers,2023-12-20 14:55:18,263.0,Social Media,2023-11-05 05:42:20,Unsubscribed
79a2d9b0-f073-4baf-9bba-8487128e1a3c,Hrishita,Maharaj,riaan49@gmail.org,908523134.0,"762, Loke Zila",Nashik,Maharashtra,45021,India,82.0,Male,137.0,Laptop,483.81,1.0,2023-10-28 23:19:12,67,About Us,2023-07-25 22:11:54,265.0,SMS,2024-04-14 18:57:59,Converted
afaa2660-d182-40ca-a5d9-50f7d0cf24f7,Trisha,Shenoy,anya93@gmail.com,4864520665.0,"41/969
Ram",Nashik,Maharashtra,45021,India,72.0,Male,138.0,Smartphone,818.07,2.0,2024-01-17 17:12:04,67,About Us,2023-09-27 09:55:53,265.0,Direct Mail,2023-06-22 19:09:51,Clicked
d127bd20-f547-4f87-b925-4559e1561c1d,Bhavin,Zachariah,devanshbhagat@gmail.com,8926340457.0,"H.No. 672, Lad Chowk",Pune,Maharashtra,411021,India,40.0,Female,138.0,Smartphone,105.84,1.0,2023-07-05 07:05:55,68,Contact,2024-03-09 12:40:44,265.0,Email,2023-09-15 20:31:55,Opened
63bf5961-b34d-4f86-bfa7-bb9f1d61c214,Arnav,Sami,fbhalla@gmail.net,4517530724.0,"H.No. 18
Dube Chowk",Pune,Maharashtra,411021,India,24.0,Male,139.0,Jacket,234.16,2.0,2023-08-27 21:17:47,68,Products,2024-02-09 08:51:55,266.0,Email,2024-04-02 09:37:52,Clicked
66af6267-127d-4277-950d-10f760d575fb,Priyansh,Solanki,faiyaz94@gmail.net,88195725.0,"84/590
Virk",Mumbai,Maharashtra,4065,India,33.0,Male,140.0,Shoes,174.09,2.0,2024-02-12 18:53:11,68,About Us,2024-04-19 16:17:14,266.0,SMS,2024-02-20 04:42:09,Opened
b5c5d204-c027-4b11-ab4c-b469a43ff6aa,Ivan,Guha,bhardwajlakshit@gmail.com,8559887616.0,"09/713
Rama Nagar",Aurangabad,Maharashtra,40080,India,41.0,Male,141.0,Watch,150.54,2.0,2024-04-01 08:29:45,68,Products,2024-01-06 22:23:50,266.0,Email,2024-03-18 05:18:22,Opened
d0685bf3-b88d-4510-882a-06defcfd101a,Yakshit,Sura,parimahajan@gmail.net,5309967196.0,"H.No. 382
Kari Ganj",Nashik,Maharashtra,45021,India,56.0,Male,141.0,Camera,172.11,2.0,2023-06-16 12:03:49,68,Special Offers,2023-10-05 23:55:23,267.0,Email,2023-11-30 12:22:01,Unsubscribed
6e09cf84-291c-4c09-9aef-4c13d18a5a2f,Yuvaan,Warrior,jguha@gmail.net,3522692619.0,"135, Bhavsar",Mumbai,Maharashtra,4065,India,62.0,Female,141.0,Laptop,830.82,1.0,2023-06-02 06:35:50,68,Contact,2024-02-14 19:19:44,267.0,Direct Mail,2023-07-20 13:09:43,Clicked
43218f9e-3d40-45ea-9e95-40538e1865f2,Nehmat,Sabharwal,horakartik@gmail.net,5341392431.0,"H.No. 007
Dubey Zila",Nashik,Maharashtra,45021,India,73.0,Female,142.0,Laptop,304.64,3.0,2023-08-07 00:07:51,68,Products,2023-05-31 10:49:45,267.0,Email,2023-05-15 11:31:29,Converted
9f30cabe-7c08-48d9-8b56-ea25668911b0,Rati,Walia,reneesunder@gmail.com,4492586815.0,"H.No. 006
Viswanathan Chowk",Aurangabad,Maharashtra,40080,India,38.0,Female,142.0,Headphones,709.27,2.0,2024-04-02 05:45:42,69,Home,2023-09-16 01:59:54,269.0,SMS,2024-03-13 19:49:20,Converted
4b56025e-a63b-40b7-9407-8f38a88f7e80,Badal,Shanker,veersachdeva@gmail.org,2472281032.0,"306
Kari Ganj",Aurangabad,Maharashtra,40080,India,83.0,Male,142.0,Camera,156.5,3.0,2023-09-21 03:47:17,69,Products,2023-11-17 06:33:32,269.0,SMS,2023-07-14 14:16:10,Opened
6dc5a4d3-80b9-411a-beed-4ad10e6519d4,Anahita,Kamdar,rsridhar@gmail.com,598796350.0,"25/855
Kar Zila",Aurangabad,Maharashtra,40080,India,21.0,Male,143.0,Smartphone,666.19,2.0,2024-04-12 20:58:54,69,Home,2023-06-24 19:13:07,270.0,Social Media,2023-12-15 07:53:09,Converted
b1e5ab26-7854-4415-beaf-b6e2da640751,Romil,Chowdhury,yde@gmail.net,2462240020.0,"H.No. 36, Singh Path",Nashik,Maharashtra,45021,India,71.0,Female,143.0,Shoes,839.71,2.0,2023-12-03 11:59:17,69,Contact,2024-01-06 11:06:00,271.0,Social Media,2023-06-13 05:35:15,Opened
a182aeb1-4367-4457-8fef-b07cca22f879,Fateh,Tiwari,kadeanahi@gmail.com,1095576948.0,"H.No. 210
Venkatesh Marg",Mumbai,Maharashtra,4065,India,49.0,Male,143.0,Jacket,410.17,2.0,2023-09-17 12:06:52,69,About Us,2024-02-06 22:58:07,272.0,Direct Mail,2024-03-01 09:01:57,Unsubscribed
7af2e67e-bba6-4b16-aa0a-b31e37976e36,Miraya,Singh,hridaan32@gmail.org,2775959925.0,"33, Sankar Street",Mumbai,Maharashtra,45589,India,38.0,Male,144.0,Camera,498.86,3.0,2023-10-11 20:22:52,69,About Us,2024-05-10 18:22:52,272.0,SMS,2023-11-22 10:00:38,Converted
ae93704b-03a9-4e4e-85b5-487c5003ab10,Sahil,Dhaliwal,bhavindugar@gmail.com,6133590784.0,"73/471
Kara Circle",Pune,Maharashtra,411021,India,77.0,Female,144.0,Smartphone,978.91,1.0,2024-01-21 07:11:42,69,Home,2024-01-26 07:00:24,272.0,Social Media,2023-08-17 08:56:08,Clicked
d460decb-99d5-4744-8b38-e63053c5149e,Indranil,Kala,deykartik@gmail.org,9045788371.0,"33/824
Kade Zila",Nashik,Maharashtra,45021,India,66.0,Female,144.0,Jacket,407.36,1.0,2023-10-14 11:49:00,69,Special Offers,2023-11-28 03:57:43,273.0,SMS,2024-02-15 09:41:16,Opened
4bd84ce6-43fc-44ee-b51c-2034058af8c4,Devansh,Kara,raghavahluwalia@gmail.com,1584240575.0,"287
Goswami Road",Aurangabad,Maharashtra,40080,India,66.0,Female,144.0,Smartphone,903.76,1.0,2023-10-02 19:48:23,69,Home,2023-09-22 00:46:44,273.0,Direct Mail,2024-03-25 23:07:13,Clicked
1c675fac-59e3-4dba-818a-2200bc93ca7e,Kiaan,Chadha,shamik25@gmail.net,2683072677.0,"16/17, Vohra Ganj",Nashik,Maharashtra,45021,India,53.0,Female,144.0,Jacket,296.17,2.0,2024-03-24 08:59:25,69,Products,2023-12-24 21:25:12,273.0,Direct Mail,2023-06-26 05:00:51,Clicked
4a9e9752-b4b2-4aea-af5e-44c2d0d66ad4,Tiya,Master,ivan26@gmail.net,7588397966.0,"52, Chaudhary Marg",Pune,Maharashtra,411021,India,41.0,Male,145.0,Headphones,204.21,1.0,2023-12-19 21:29:38,70,Home,2023-11-21 01:19:03,275.0,Email,2023-10-25 06:56:40,Opened
20e38643-b302-4cbc-a611-989ad5e849b6,Akarsh,Chandra,vivaan26@gmail.org,9689246259.0,"H.No. 648, Keer Circle",Pune,Maharashtra,411021,India,21.0,Male,145.0,Shoes,424.93,3.0,2024-01-17 07:20:54,70,Products,2023-06-06 06:45:22,275.0,Social Media,2024-03-14 03:01:35,Clicked
2774f7b7-d099-4f56-915c-1b74e1fb93de,Kartik,Kunda,twalia@gmail.com,959996618.0,"89/29
Datta Street",Pune,Maharashtra,411021,India,30.0,Female,145.0,Smartphone,366.99,2.0,2024-04-16 04:47:58,70,Special Offers,2024-03-13 22:21:12,277.0,SMS,2023-08-23 21:57:31,Unsubscribed
a9e76dfe-0b75-4f08-b367-7ced3c49c8bb,Zoya,Khalsa,jhanvi07@gmail.net,1323834400.0,"70, Batra Nagar",Aurangabad,Maharashtra,40080,India,84.0,Male,145.0,Headphones,735.73,1.0,2023-09-30 02:20:30,70,About Us,2024-02-25 12:00:18,282.0,Social Media,2024-01-29 00:26:46,Unsubscribed
59fdc55e-4495-4517-bab3-087bffc1b843,Shanaya,Aurora,ravelnayantara@gmail.net,4621641840.0,"52/901
Dave Chowk",Nagpur,Maharashtra,40001,India,73.0,Female,145.0,Jacket,932.69,2.0,2024-02-29 15:45:43,70,Home,2024-02-08 15:57:29,282.0,Direct Mail,2024-04-13 02:55:18,Clicked
37d778b4-b773-4376-951a-b652beb1646e,Arhaan,Dani,diyaarya@gmail.net,1011829419.0,"H.No. 12, Sarma Marg",Pune,Maharashtra,411021,India,43.0,Female,146.0,Watch,559.11,3.0,2023-11-19 05:45:01,70,Special Offers,2023-11-22 05:51:35,283.0,Direct Mail,2023-06-03 01:38:28,Clicked
b367a7d1-55e7-475a-9f63-dd5923748e7f,Miraya,Hayer,butalaoorja@gmail.com,9139682150.0,"37/149, Sheth Marg",Nagpur,Maharashtra,40001,India,74.0,Male,146.0,Headphones,498.47,1.0,2023-05-28 19:08:39,70,Home,2024-02-25 10:58:03,285.0,Direct Mail,2024-02-10 17:10:55,Converted
70c30807-66e7-45d6-ae4b-e913d60acec4,Onkar,Ahluwalia,kairaravi@gmail.org,1395501775.0,"H.No. 004
Contractor Circle",Aurangabad,Maharashtra,40080,India,52.0,Female,146.0,Shoes,394.27,3.0,2023-09-29 23:12:52,70,About Us,2023-08-20 21:12:40,286.0,SMS,2024-04-28 19:45:00,Unsubscribed
b1ac7782-2884-46b4-9536-ebc8dc1d1951,Raunak,Srinivas,dhanuk79@gmail.net,4355862703.0,"43, Cherian Zila",Mumbai,Maharashtra,4065,India,67.0,Female,147.0,Laptop,738.75,3.0,2023-09-23 02:36:19,70,Special Offers,2024-03-11 16:24:11,288.0,SMS,2023-09-02 15:26:27,Unsubscribed
0c8f122a-5f99-4fa9-8513-01883c07554b,Trisha,Wali,acharyavaibhav@gmail.org,885038835.0,"70
Khanna Chowk",Pune,Maharashtra,411021,India,78.0,Female,148.0,Shoes,372.42,3.0,2023-06-20 12:27:58,71,Special Offers,2024-03-17 19:12:21,291.0,SMS,2024-04-08 05:11:07,Clicked
ba50cb82-fb6f-45e7-ab28-75412eeaae56,Adah,Bali,qroy@gmail.org,7940588751.0,"H.No. 08
Sachdev Zila",Nashik,Maharashtra,45021,India,35.0,Male,148.0,Headphones,569.87,2.0,2023-10-27 04:53:02,71,About Us,2023-10-23 16:33:55,291.0,Email,2023-08-02 18:34:13,Unsubscribed
e3b24e77-8e3b-428e-81d6-8c9b5e9c7368,Gokul,Saraf,zainaraj@gmail.com,3186027293.0,"H.No. 37, Dayal Circle",Mumbai,Maharashtra,4065,India,74.0,Male,148.0,Headphones,171.1,2.0,2024-02-06 07:35:38,71,Special Offers,2024-03-08 16:46:21,294.0,Social Media,2024-01-05 11:29:10,Unsubscribed
7d845cf1-9f34-4fb0-86f1-9e13d60887f8,Kaira,Ben,vaibhav72@gmail.org,507858749.0,"961, Kurian Ganj",Mumbai,Maharashtra,40215,India,57.0,Male,149.0,Smartphone,103.46,3.0,2023-08-20 12:42:58,71,Contact,2023-08-11 21:22:22,295.0,Email,2024-04-15 22:11:21,Opened
85a7429a-5fc7-4b23-815e-e5b6f19d1436,Vihaan,Dada,eladesai@gmail.com,7405401945.0,"33, Basak",Aurangabad,Maharashtra,40080,India,58.0,Female,149.0,Shoes,722.24,3.0,2023-12-16 08:26:28,71,Products,2024-05-05 03:26:01,295.0,Social Media,2023-11-21 08:18:54,Converted
c5e266d5-aefd-43ae-9c29-1241ed424326,Advika,Choudhry,dhanush46@gmail.net,3191602981.0,"555, Bava Circle",Pune,Maharashtra,411021,India,18.0,Female,149.0,Smartphone,999.11,2.0,2024-01-21 05:33:22,71,About Us,2023-11-17 17:37:17,296.0,Email,2024-01-21 20:42:51,Unsubscribed
af8b5aa4-27a3-4608-a40d-bf0601a0b047,Amani,Yohannan,mehul95@gmail.net,7489434705.0,"H.No. 944, Ram Road",Nashik,Maharashtra,45021,India,43.0,Female,149.0,Watch,906.24,1.0,2023-08-27 06:07:40,71,Home,2023-09-08 06:38:06,296.0,Social Media,2023-08-04 17:03:59,Opened
921bf96a-6c45-44e4-9f9d-85060f5b1f1a,Rasha,Anand,kaira81@gmail.net,383810072.0,"031
Kala Road",Mumbai,Maharashtra,40215,India,80.0,Female,150.0,Jacket,210.71,3.0,2023-11-12 04:51:40,71,Home,2024-03-24 14:00:52,297.0,Direct Mail,2023-07-20 04:35:32,Clicked
1d1ebd38-a574-4a57-9f12-90ee8bfbe298,Elakshi,Kalita,kalaindranil@gmail.com,1176147304.0,"154, Dhillon Road",Nagpur,Maharashtra,40001,India,49.0,Female,150.0,Camera,118.77,1.0,2023-11-14 08:04:37,72,Contact,2023-12-11 19:07:19,297.0,Direct Mail,2024-05-05 18:28:08,Clicked
adbe2771-2202-45d8-8117-cad11d6e5cee,Zara,Chopra,khoslanavya@gmail.com,1381396302.0,"H.No. 34, Sahota",Mumbai,Maharashtra,4065,India,87.0,Female,150.0,Headphones,767.77,2.0,2023-05-15 05:59:11,72,Home,2024-04-09 09:13:37,297.0,Social Media,2023-09-29 07:31:35,Opened
e5f9f02d-ed37-41da-b4b8-91946c925871,Zara,Sem,lakshaysuri@gmail.net,4209710332.0,"91
Chaudhuri Path",Aurangabad,Maharashtra,40080,India,72.0,Female,150.0,Laptop,874.17,2.0,2023-09-25 13:36:57,73,Home,2024-05-01 14:13:02,299.0,Email,2023-08-21 19:23:51,Opened
26606db0-7931-4d0b-a61c-4efffab23605,Kartik,Krish,zachariadrishya@gmail.com,9811339124.0,"37/836
Bakshi Circle",Nagpur,Maharashtra,40001,India,42.0,Female,150.0,Watch,308.17,1.0,2023-08-04 04:14:56,73,Special Offers,2023-09-30 10:59:36,299.0,Social Media,2023-10-15 05:49:27,Clicked
454f24c1-3366-4172-8729-5ee223e7c4a1,Suhana,Vala,irattan@gmail.org,3721105216.0,"H.No. 71
Sur Nagar",Pune,Maharashtra,411021,India,48.0,Female,151.0,Camera,281.27,1.0,2023-06-30 01:18:37,73,About Us,2024-01-12 10:23:20,299.0,Email,2024-01-02 08:52:05,Opened
56a633b6-44d5-409f-98d4-f354c9ae38c7,Amani,Hayre,nbhat@gmail.com,5274278873.0,"428, Keer Zila",Nashik,Maharashtra,45021,India,79.0,Female,151.0,Camera,410.63,1.0,2024-02-24 03:29:27,73,Contact,2023-12-25 17:08:43,301.0,Social Media,2023-06-12 20:54:28,Converted
